website_name,company_name,Author_name,Article_Name,date,rating,pros,cons,review_rating,expert_remarks,remarks
www.autotrader.co.uk,Hyundai',Pete Tullin,Hyundai Ioniq hatchback (2016 - ) review,First published: 1st September 2016,3.6,"Low tax implications ,Well equipped,Standard automatic gearbox","Inconsistent steering and stodgy handling,Unsettled ride,Limited EV range in cold conditions",,"
The Ioniq is the most convincing challenger to the market leading Toyota Prius and Nissan Leaf thus far, and in many respects, it’s a better proposition than both those cars. While the Hybrid Ioniq is more enjoyable to drive and has a plusher interior than the Prius, much of the same praise can be levelled at the all-electric Ioniq, which also offers stronger performance and a greater range than the Leaf. ,Because of the way hybrids and electric vehicles operate, the Ioniq will still have limited appeal to long-distance commuters – those folk will definitely be better served by diesel power – but for urbanites and Uber cab drivers, the Ioniq could usher in an exciting new dawn.
",The Ioniq is the first car in the world to be launched with three different electrified powertrains. Toyota Prius and Nissan Leaf owners should definitely take note.
www.autotrader.co.uk,Hyundai',Rachael Hogg,All-new Hyundai i30 hatchback for 2017,First published: 29th September 2016,,,,,,"The Hyundai i30 is revealed at the Paris Motor Show, with more active safety features, better connectivity, and better build quality."
www.autotrader.co.uk,Infiniti',,Infiniti QX70 4×4 (2013 – ) review,Last updated: 4th November 2014,3.1,"Generous standard equipment,Attention grabbing styling,Entertaining to drive","Poor boot space,Firm ride,Thirsty range of engines",,"
Big and bold, the Infiniti QX70 is a distinctly left-field choice in the performance 4x4 market. You’ve got to be completely sold on the looks, though, because it can’t compete with the BMW X6 and Porsche Cayenne on the road.
","Read the Infiniti QX70 4x4 (2013 - ) car review by Auto Trader's motoring experts, covering price, specification, running costs, practicality, safety and how it drives."
www.autotrader.co.uk,Infiniti',,Frankfurt Motor Show 2015: Infiniti Q30,First published: 11th September 2015,,,,,,Production version of Infiniti's Q30 hatchback revealed at Frankfurt Motor Show
www.autotrader.co.uk,Honda',Pete Tullin,Honda HR-V 1.6i-DTEC SE Navi long-term test review – first report,First published: 25th February 2016,,,,,,Contributing editor Pete Tullin is spending six months living with Honda's smallest crossover to see how well it can cope with the challenges of everyday life
www.autotrader.co.uk,Honda',Pete Tullin,Honda HR-V 1.6i-DTEC SE Navi long-term test review – second report,First published: 25th March 2016,,,,,,Contributing editor Pete Tullin is spending six months living with Honda's smallest crossover to see how well it can cope with the challenges of everyday life
www.autotrader.co.uk,Infiniti',Ivan Aistrop,Infiniti Q30 Hatchback (2015 - ) review,Last updated: 6th May 2016,2.6,"Individual styling,Fairly high-quality interior,Most versions come with plenty of safety kit","Ride and handling aren’t up to scratch,Pretty weak on practicality,Resale values shaky compared with those of rivals",,"
The Infiniti Q30 has some pretty serious flaws, particularly with its practicality, its ownership costs and its balance of ride and handling. When it’s up against rivals with the incredible all-round ability of the Audi A3 Sportback and BMW 1 Series, we find it very difficult to recommend. 
","The Q30 is Infiniti’s answer to cars like the Audi A3 Sportback and BMW 1 Series, but should you dare to be different?"
www.autotrader.co.uk,Infiniti',Ivan Aistrop,Infiniti QX30 SUV (2016 - ) review,First published: 10th March 2017,2.6,"Individual styling,Fairly high-quality interior,Most versions come with plenty of safety kit","Ride and handling aren’t up to scratch,Pretty weak on practicality,Hugely expensive, and has shaky resale values ",,"
Like the Q30 on which it’s based, the Infiniti QX30 SUV has some pretty serious flaws, particularly with its practicality and its balance of ride and handling. Thing is, the QX30 also happens to be a lot more expensive than its sister car, which makes it even more difficult for us to recommend.
","The QX30 is Infiniti’s answer to small premium SUVs like the Audi Q3, BMW X1 and Mercedes GLA. It’s fashionable, then, but is it any good?"
www.autotrader.co.uk,Hyundai',Rachael Hogg,Hyundai reveals new i30 Tourer ahead of Geneva Motor Show,First published: 22nd February 2017,,,,,,The new estate version of the Hyundai i30 is expected to go on sale by late summer 2017.
www.autotrader.co.uk,Honda',,,,,,,,,
www.autotrader.co.uk,Infiniti',Ivan Aistrop,Infiniti Q60 coupe (2016 - ) review,First published: 23rd May 2017,2.7,"Lots of equipment as standard,Should be reliable,Cabin looks nice in isolation","Driving experience is poor,Not practical enough,Financial numbers simply don’t stack up",,"
The Infiniti Q60 looks good and is exceptionally well equipped, but in just about every other respect, it’s comprehensively outgunned by rivals like the Audi A5, BMW 4 Series and Mercedes C-Class Coupe. The ride is harsh, the handling is mediocre, the performance is laboured, and it doesn’t match the best for quality, practicality or ergonomics. What’s more, the lofty prices and hefty depreciation mean it doesn’t make financial sense, either.
","The Infiniti Q60 is a premium four-seat coupe that takes on popular cars like the Audi A4, BMW 4 Series and Mercedes C-Class Coupe. But, does it have the attributes to take on its established German rivals?"
www.autotrader.co.uk,Hyundai',Ivan Aistrop,Hyundai reveals hot hatch and coupe versions of i30,First published: 13th July 2017,,,,,,"Prices for both cars will be announced closer to their respective on-sale dates: the end of 2017, or start of 2018."
www.autotrader.co.uk,Honda',Pete Tullin,Honda HR-V 1.6i-DTEC SE Navi long-term test review – third report,First published: 4th May 2016,,,,,,Contributing editor Pete Tullin is spending six months living with Honda's smallest crossover to see how well it can cope with the challenges of everyday life.
www.autotrader.co.uk,Hyundai',Ivan Aistrop,Hyundai i10 Hatchback (2017 - ) review,First published: 12th June 2017,3.9,"Practical,Good reliability record,Fun to drive","Interior lacks VW's class,Unadventurous styling,Entry-level S is low on kit",,"
The i10 is an excellent little car that maximises its compact dimensions and offers a reasonably-priced alternative to the competition. It’s immensely practical and drives well, too. What’s not to like?
","The i10 is Hyundai’s compact city car, which rivals the likes of the Skoda Citigo, Toyota Aygo and Citroen C1."
www.autotrader.co.uk,Hyundai',Andy Pringle,Hyundai reveals new Kona SUV,First published: 14th June 2017,,,,,,"The latest model from the Korean maker will be a rival for the likes of the Nissan Juke and Renault Captur, as well as the forthcoming Citroen C3 Aircross and Kia Stonic."
www.autotrader.co.uk,Honda',Ivan Aistrop,Honda Civic Type R (2015 - ) review,First published: 26th April 2016,3.8,"Looks brash inside and out,Barnstorming engine,Wonderful gearshift","Inconsistent steering spoils the experience a bit,Driving position is a mess,Ergonomics are very poor",,"
The Civic Type R is a good hot hatch that was so nearly a great one. It’s fast, fun and frenetic, and it really encourages you to treat it mean and drive it hard. However, steering that’s both numb and at times unpredictable thanks to significant torque steer takes the shine off the driving experience, which is the whole point of a hot hatch. It has some fairly fundamental flaws in other key areas, too, so unfortunately, this car is an also-ran in the ultra-competitive hot hatch sector.
","The Honda Civic Type R has big shoes to fill, such was the success of its predecessors. It’s great in isolation, but less impressive when compared with its super-talented rivals"
www.autotrader.co.uk,Honda',Ivan Aistrop,Honda Civic Hatchback (2015 - 2016) 2KR review,First published: 27th April 2016,3.6,"Edgy and interesting looks,Generous on both luxury and safety equipment,Sensational reliability record","All sorts of problems with the driving position,Jittery ride and so-so handling,Some rivals are roomier inside",,"
Overall, the Honda Civic is a decent car with plenty going for it. There are quite a few small, niggly things wrong with it, but they don’t ruin the experience overall. Not the cheapest car of its type, but it should prove to be decent value long-term.
","The Honda Civic sits at the posher end of the small family hatchback market, and competes with cars like the Volkswagen Golf and Audi A3."
www.autotrader.co.uk,Honda',Jon Quirk,Top 5 best Estates,First published: 5th September 2016,,,,,,"If you need a plush and practical family car, it might be worth considering an estate..."
www.autotrader.co.uk,Honda',Pete Tullin,Honda HR-V 1.6i-DTEC SE Navi long-term test review – fourth report,First published: 27th May 2016,,,,,,Contributing editor Pete Tullin is spending six months living with Honda's smallest crossover to see how well it can cope with the challenges of everyday life.
www.autotrader.co.uk,Honda',Pete Tullin,Honda HR-V 1.6i-DTEC SE Navi long-term test review – fifth report,First published: 1st July 2016,,,,,,Contributing editor Pete Tullin is spending six months living with Honda's smallest crossover to see how well it can cope with the challenges of everyday life.
www.autotrader.co.uk,Honda',Pete Tullin,New 2016 Honda NSX first drive review,First published: 18th July 2016,,,,,,"Twenty-seven years since the launch of the Ayrton Senna-inspired original, the new NSX is finally here. Our early impressions suggest it’s a worthy rival to the Audi R8, Porsche 911 and McLaren 570S. Not a bad start, then"
www.autotrader.co.uk,Honda',Pete Tullin,Honda HR-V 1.6i-DTEC SE Navi long-term test review – sixth report,First published: 11th August 2016,,,,,,Contributing editor Pete Tullin looks back on the the six months he has spent living with Honda's smallest crossover. How well has it coped with the challenges of everyday life?
www.autotrader.co.uk,Honda',Andy Pringle,"New Honda Civic Type R to cost from £30,995",First published: 8th May 2017,,,,,,"Having been unveiled at the Geneva Show in March, the hottest Civic will arrive in July, costing less than £300 a month on finance."
