CarName,year,date,qtr,Vader Sentiment,Normal rating,review,,,,
Fiat Motor Corp,2015,28/03/2016,Q1 2015,0,5," The 500 turbo - slotting in between the non-turbo models on the low-end and more powerful turbo Abarth model on the high end is definitely a bit of a ""goldilocks"" fit for people interested in commuting. This is my second FIAT purchased new and I'm generally pretty pleased with the car. My one modification is the exhaust system like that of the Abarth - a loud open exhaust. This car will turn heads because of the sound - in a good way (it doesn't sound like a fart-can Civic from Fast and the Furious but more like the sensational Alfa Romeo 4C). In any case this car is a competent handler once you get used to the high-riding seats. It's easy to drive in stop-and-go traffic with simple hydraulic clutch that has nice progressive engagement and a snappy five-speed stick with fairly close ratios. If you're nice this is a car easily capable of beating it's EPA ratings especially on the freeway where I've seen averages approach 45mpg. And even if you're naughty you're still going to struggle to do worse than 25mpg city which is great fuel economy for a turbocharged car with a close-ratio gearbox being driven inefficiently. With the seats folded you're going to be able to carry plenty of groceries and even with them up you can fit luggage for two on a weekend getaway. Yes the newer Fiats can stream audio over bluetooth and have infotainment stuff but that's not the point of this car. What this thing is is simple: it's the cheapest performance-oriented turbo car for sale in the US and it's a real driver's car. Your money is buying not just the 240000rpm turbo which pushes 15-18psi of boost but you're getting a forged crankshaft and pistons with oil sprayers to keep those pistons cool. You get twin intercoolers an upgraded transmission and the most notable thing - upgraded brakes (bigger rotors performance pads). The brakes are among the grabbiest and firmest you'll find in anything for sale for less than $40000. They are probably the best brakes period on a car that stickers for < $20k. All of this makes for a compelling little car that wants you to be happy and have fun. If you look at a grey Yaris or silver Fit and think that cars like that are a punishment this is the car you want. It's a pitbull puppy that wants to tear the face off of your coworker's Fiesta. It wants you to take the backroads and have a laugh. It doesn't take itself too seriously and reminds you to live life and have fun. Now a final word about these cars: in the same way that they're not boring Honda Motor Corp or Toyota Motor Corp products in the ways mentioned above they are very Italian in one other way - they need a little TLC. Mine has had a few little things (power window motor needing adjustment bluetooth software issues) dealt with under warranty. If you look at other reviews people seem to lose their cool about this stuff which is unfortunate because it can happen with any car. Especially if you decide to buy a turbo car (any turbo car not just a Fiat) be aware that maintenance matters a lot more as does paying attention to things like fluids. Turbo cars like the Fiat may use a little oil (consume not leak)  between oil changes - it's a good idea to keep an eye on it. The sticky Pirelli tires that come on this car from the factory aren't going to last 50000 miles like the crappy eco tires on the Yaris. But if you love cars and are willing to spend a little extra effort and patience loving this one it's get to to 50000 smiles guaranteed.",,,,
Fiat Motor Corp,2015,13/02/2017,Q1 2015,0.9986,5, I purchased a used low mileage 2015 Fiat 500e a couple of months ago and was so impressed with how it handles that I purchased another for my sister.  These cars are a real steal on the used car market.  I live in South Florida where it is warm and flat and generally have been getting over 100 miles of range (EPA 87).  A Fiat 500 in general is not the most practical car but if you want something really fun to drive this is it.   This car handles very similar to my former Mini Cooper but without the gas.,,,,
Fiat Motor Corp,2015,20/02/2017,Q1 2015,0.7674,5, I recommend this car to anyone that is looking for a car that feels like it came from the distant future of the automotive industry. We purchased a used Fiat 500e and we are very happy with it. We test drove about 8 Fiat 500e at different dealerships until we found one that we liked. We studied the car and read many reviews before making the choice to buy the car. The battery is the most expensive part of the car and Fiat provides an 8 year or 100000 mile warranty on the battery.,,,,
Fiat Motor Corp,2015,29/03/2017,Q1 2015,0.8955,5,The visibility is amazing! With large windows all around and front pillar split by glass and wraparound rear windows. I also own a VW Touareg and honestly have better visibility in this Fiat.  Features like the rear backup camera rear park assist system and  hands-free phone connectivity add to safety and convenience. The 17-inch wheels hold the road well even when driving on the freeway in rain. ,,,,
Fiat Motor Corp,2015,06/06/2015,Q2 2015,0.9485,4.375,Yes I was concerned with the professional ratings and reviews but my experience has been all positive. I have not experienced  the brake fade some reviewers did.,,,,
Fiat Motor Corp,2015,29/06/2015,Q2 2015,0.775,5, I was looking at another car in the used car section of the Fiat dealer. I liked the way the Fiat looked so decided to give it a drive. Turned out I really liked this cute little car. So bought it that day. Red with automatic transmission. I can see where some of the interior parts will likely not hold up well but for the money and styling I think it's a great deal. I don't really drive a lot anymore and this is really perfect for me. Comfortable peppy and fun to look at. ,,,,
Fiat Motor Corp,2015,07/04/2016,Q2 2015,0.9795,5, This is the 11th new car I have purchased and this is one of the most enjoyable. My 2015 500L is a pleasure to drive. This vehicle has received  more than a few negative professional reviews  but I strongly disagree. Yes the center armrest is narrow but it is functional. I do not mind the emergency brake handle location. The car provides a great view of the road and the seating position is excellent. The ride is tuned to a good level in my opinion. I live in Chicago and this car has proven to be easy to park in tight city street spaces while providing excellent interior volume. Great cargo space for those larger purchases. Highway performance is also good I have averaged 33 mpg.  My children love this car and prefer to ride in it vs our Ford Motor Corp Taurus. ,,,,
Fiat Motor Corp,2015,20/04/2016,Q2 2015,0.994,5,It's a quick car and still has decent acceleration at 60+ mph. It handles and grips well is a lot of fun as a daily driver well at least when there isn't too much traffic.,,,,
Fiat Motor Corp,2015,02/05/2016,Q2 2015,0.7579,5, Having owned a fiat 128 Sedan Fiat 128 3P Fiat Bravo and Fiat Spyder 2000 and loved them all I thought I would give Fiat another try since my wife has had a trouble free 500 Sport since 2012 with no problems.,,,,
Fiat Motor Corp,2015,18/05/2016,Q2 2015,0.1531,4,I experienced a clutch pressure plate failure at only 255 miles. However roadside assistance is included for free with the purchase of a new FIAT so I got it home on my own and got it towed to the dealership for free and got the clutch replaced for free in-warranty. While that was of course disappointing I was provided with a nice FIAT 500 Sport loaner car for free that was fun to drive and now that the clutch is fixed there have been no further issues and the car has been very reliable. While that was a rather concerning start to get off to I now feel very safe that this car is reliable enough to take anywhere. I wish they offered the diesel here but the gas engine is nice.,,,,
Fiat Motor Corp,2015,20/05/2016,Q2 2015,0.8967,5, I rented one a year or so ago for an 800+ trip. I really liked how it handled and the gas mileage was awesome. So I saved up and bought my own.,,,,
Fiat Motor Corp,2015,20/05/2016,Q2 2015,0.883,1,All in all for the price I paid I feel very satisfied with my new car and must admit I enjoy the compliments from those who notice it in the bright yellow and black combination. The gloss black instrument panel bezels are a beautiful upgrade included in the Urbana Trekking Collection 1.,,,,
Fiat Motor Corp,2015,04/06/2016,Q2 2015,0.9485,5, I've had my Abarth about 6 weeks now.  I park in a crowded parking lot at work as far as I can tell its the only one on the lot.  It stands out.  Mine is red with the upgraded $500 sixteen inch wheels.  The best feature of this car is its compelling value and its unbeatable fun factor.  I was originally shopping for the Sport which I test drove and loved probably should have bought for the gas mileage alone and almost equally cool in appearance and appeal as the Abarth.  But I loved the Abarth too particularly the exhaust badging and leather seats.  Keep in mind the exhaust is great exhaust porn to the extreme great at drive thru's and underpasses will put a smile on you face every day best described as a friendly companion and not at all intrusive.  Its absolutely fab!  If I'm careful I can average around 35 MPG on a tank with 60% of that a suburban commute to work.  I keep it out of sport mode for the most part just to save on fuel.  The Beats audio system is good very good but I can't imagine the base system also not being very good.  I did not do the comparison before I purchased.  Seems all the 500s I was interested in had the Beats so I just went with it.  Also no backup camera but it does have the backup warning feature a $250 option that I feel is very useful and well worth it.  Driving this car with the stick is easy and fun.  I think it's is the only way to go because of the gain in MPG and the fun factor.  Also the fit and finish is perfect.  I examined it with a magnifying glass no paint blemishes of any kind no gaps in the panels or doors (as compared to my 2005 Maxima purchased new a Nissan Motor Corp embarrassment for which I will never give them a second chance.  Shame shame shame on Nissan Motor Corp).  The ride quality is also great no rattles at all a little bouncy because of the small wheel base but an able and compliant suspension as well as a handling marvel.  Road noise is minimal this is a small car from the outside but doesn't sound like it from the inside.  I test drove a Honda Motor Corp Fit didn't like it but was willing to buy based alone on Honda Motor Corp reliability.  The front suspension gave the impression of the wheels trying to come thru the wheel wells let alone the road noise.  This car may be reliable and have great reviews but I don't see why.  It's a cheap car with a cheap price that will make you feel cheap as long as you own it.  Also the dealer played the online bait and switch despite having the online quote in their very hands.  This happened at two dealerships within a week.  Done with arrogant Honda Motor Corp... forever!  Thank you Honda Motor Corp for being rotten I think I've gotten a better car for a better price.  Also the electronics are all that.  Perhaps all new cars now come with sophisticated electronics but please be aware this was an inexpensive car where the fun price and appearance are its strengths.  The electronics are a bonus that bring it up to the standards of much more expensive cars.  Also the interior and electronics are intuitive and easy to use.  This is no accident it is well thought out design.  It's not just a lot of features thrown together haphazardly like my Maxima for bragging rights.  This is a comfortable car in many many respects.  The high roof line allows for more space then can be imagined.  This car does not feel cramped and you sit up high its easy in and easy out which gives great comfort to my aching right hip.  I also looked at the new Civic.  A great car if you don't mind spending north of $27K for the one you want with the wheels you want and you have to do the limbo to get into the darn thing for the privilege of nearly sitting on the ground.  Its great once you're in but you may need 911 to get out.  My hip and checkbook feel the Fiat is not just the better car its the smarter car too... and better looking.   I can't say enough about how great a value I feel this car is.  Also this is a specialty car and the dealer lots are full of unsold Abarths.  Most people I think will fall for the 500 but the real car people of which there are fewer will look to the Abarth with an appreciation of how different and special this car really is.  Consequently huge and disproportionate discounts are to be had.  My car listed for $27495 (no sunroof no navigation) final price $22295.  I think I overpaid and could have done better by about $2000 without even asking had I used some online tools.  But I don't feel bad about the purchase.  I liked the dealer patient and kind easy and nice.  The follow up has been nothing less then remarkable.  I feel like I've joined the family and a special community.  The dealer followed up and FIAT themselves too after receiving several welcome gifts.  Any problems call and a person will answer who is able to give answers.  I will remember this as a pleasant experience it the car proves itself as reasonably durable which I think it will then I'll stick with FIAT.  They have put a priceless smile on my face.,,,,
